daily_hazardous_air_pollutants_id,state_geocodes_id,state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,pollutant_standard,date_local,units_of_measure,event_type,observation_count,obervation_percent,arithmetic_mean,first_max_value,first_max_hour,aqi,method_name,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
dh100759,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,7/31/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh10076,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/11/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100760,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,8/6/10,Micrograms/cubic meter (LC),None,1,100,0.0045,0.0045,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100761,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,8/12/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100762,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,8/18/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100763,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,8/24/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100764,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,8/30/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100765,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,9/5/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100766,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,9/11/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100767,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,9/17/10,Micrograms/cubic meter (LC),None,1,100,0.002,0.002,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100768,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,9/23/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100769,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,9/29/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh10077,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/14/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100770,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/5/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100771,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/11/10,Micrograms/cubic meter (LC),None,1,100,0.002,0.002,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100772,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/17/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100773,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/23/10,Micrograms/cubic meter (LC),None,1,100,0.0031,0.0031,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100774,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/29/10,Micrograms/cubic meter (LC),None,1,100,0.002,0.002,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100775,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,11/4/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100776,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,11/10/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100777,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,11/16/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100778,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,11/22/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100779,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,11/28/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh10078,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/17/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100780,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,12/4/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100781,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,12/10/10,Micrograms/cubic meter (LC),None,1,100,0.002,0.002,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100782,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,12/16/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100783,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,12/22/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100784,CC1397,13,21,7,88112,5,32.777455,-83.641096,WGS84,Chromium PM2.5 LC,24 HOUR,NA,12/28/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100785,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,1/2/10,Micrograms/cubic meter (LC),None,1,100,0.0034,0.0034,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100786,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,1/8/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100787,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,1/14/10,Micrograms/cubic meter (LC),None,1,100,0.0121,0.0121,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100788,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,1/20/10,Micrograms/cubic meter (LC),None,1,100,0.003,0.003,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100789,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,1/26/10,Micrograms/cubic meter (LC),None,1,100,0.002,0.002,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh10079,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/20/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100790,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,2/1/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100791,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,2/7/10,Micrograms/cubic meter (LC),None,1,100,0.003,0.003,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100792,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,2/13/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100793,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,2/19/10,Micrograms/cubic meter (LC),None,1,100,0.0063,0.0063,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100794,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,2/25/10,Micrograms/cubic meter (LC),None,1,100,0.0029,0.0029,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100795,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,3/3/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100796,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,3/9/10,Micrograms/cubic meter (LC),None,1,100,0.003,0.003,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100797,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,3/15/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100798,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,3/21/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100799,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,3/27/10,Micrograms/cubic meter (LC),None,1,100,0.0028,0.0028,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh1008,CC1001,1,3,10,43218,10,30.498001,-87.881412,NAD83,13-Butadiene,24 HOUR,NA,6/11/10,Parts per billion Carbon,None,1,100,0.04,0.04,0,NA,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,"FAIRHOPE, Alabama","FAIRHOPE HIGH SCHOOL, FAIRHOPE,  ALABAMA",Alabama,Baldwin,Fairhope,"Daphne-Fairhope-Foley, AL",6/10/13
dh10080,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/23/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100800,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,4/2/10,Micrograms/cubic meter (LC),None,1,100,0.0051,0.0051,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100801,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,4/8/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100802,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,4/14/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100803,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,4/20/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100804,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,4/26/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100805,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,5/2/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100806,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,5/8/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100807,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,5/14/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100808,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,5/20/10,Micrograms/cubic meter (LC),None,1,100,0.004,0.004,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100809,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,5/26/10,Micrograms/cubic meter (LC),None,1,100,0.0147,0.0147,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh10081,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/26/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100810,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,6/1/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100811,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,6/7/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100812,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,6/13/10,Micrograms/cubic meter (LC),None,1,100,0.0055,0.0055,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100813,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,6/19/10,Micrograms/cubic meter (LC),None,1,100,0.002,0.002,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100814,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,6/25/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100815,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,7/1/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100816,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,7/7/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100817,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,7/13/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100818,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,7/19/10,Micrograms/cubic meter (LC),None,1,100,0.0033,0.0033,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100819,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,7/25/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh10082,CC1096,4,1,8001,88112,1,34.058475,-109.441259,WGS84,Chromium PM2.5 LC,24 HOUR,NA,10/29/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,"IMPROVE Module A with Cyclone Inlet-Teflon Filter, 2.2 sq. cm. - X-Ray Fluorescence",,Mount Baldy,Arizona,Apache,Not in a city,,6/29/13
dh100820,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,7/31/10,Micrograms/cubic meter (LC),None,1,100,0.001,0.001,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100821,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,8/6/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
dh100822,CC1397,13,21,7,88128,5,32.777455,-83.641096,WGS84,Lead PM2.5 LC,24 HOUR,NA,8/12/10,Micrograms/cubic meter (LC),None,1,100,0,0,0,NA,Met One SASS Teflon - Energy Dispersive XRF,Macon-Alllied,"Allied Chemical, 600 Guy Paine Road, Macon, Georgia 31206",Georgia,Bibb,Macon,"Macon, GA",6/10/13
